snapshot_index,spoold_mem_fraction,spad_mem_fraction,total_mem,free_mem,used_mem,buff_cache_mem,total_swap,free_swap,used_swap,avail_mem,operation,num_streams,dedup_ratio,run_timestamp
5,0.02,0.0,13138569,10351339,13566684,14305616,66674684,66674684,0,11125639,backup,4,0.5,2019-10-04 17:05:04
6,0.02,0.0,13138569,98747448,13603532,19034712,66674684,66674684,0,11118236,backup,4,0.5,2019-10-04 17:05:04
7,0.02,0.0,13138569,94080840,13623904,23680948,66674684,66674684,0,11113297,backup,4,0.5,2019-10-04 17:05:04
8,0.02,0.0,13138569,89539264,13577320,28269112,66674684,66674684,0,11114790,backup,4,0.5,2019-10-04 17:05:04
9,0.02,0.0,13138569,84754400,13594732,33036560,66674684,66674684,0,11110068,backup,4,0.5,2019-10-04 17:05:04
10,0.02,0.0,13138569,79889968,13623176,37872548,66674684,66674684,0,11103968,backup,4,0.5,2019-10-04 17:05:04
11,0.02,0.0,13138569,76017904,13598268,41769520,66674684,66674684,0,11103385,backup,4,0.5,2019-10-04 17:05:04
12,0.02,0.0,13138569,71210392,13624008,46551292,66674684,66674684,0,11097654,backup,4,0.5,2019-10-04 17:05:04
13,0.02,0.0,13138569,66510716,13639236,51235740,66674684,66674684,0,11092579,backup,4,0.5,2019-10-04 17:05:04
14,0.02,0.0,13138569,61760816,13676520,55948356,66674684,66674684,0,11085824,backup,4,0.5,2019-10-04 17:05:04
15,0.02,0.0,13138569,57015324,13708676,60661692,66674684,66674684,0,11078948,backup,4,0.5,2019-10-04 17:05:04
16,0.021,0.0,13138569,52271872,13845480,65268340,66674684,66674684,0,11062312,backup,4,0.5,2019-10-04 17:05:04
17,0.021,0.0,13138569,52737276,13080000,65568416,66674684,66674684,0,11142660,backup,4,0.5,2019-10-04 17:05:04
18,0.021,0.0,13138569,52812892,13004896,65567904,66674684,66674684,0,11150238,backup,4,0.5,2019-10-04 17:05:04
1,0.012,0.0,13138569,11789208,11775324,1718284,66674684,66674684,0,11515760,backup,8,0.8,2019-10-04 17:57:48
2,0.012,0.0,13138569,11765232,11973888,1759484,66674684,66674684,0,11493747,backup,8,0.8,2019-10-04 17:57:48
3,0.021,0.0,13138569,11377463,13980664,3630396,66674684,66674684,0,11195296,backup,8,0.8,2019-10-04 17:57:48
4,0.021,0.0,13138569,11051918,14012520,6853988,66674684,66674684,0,11082854,backup,8,0.8,2019-10-04 17:57:48
5,0.021,0.0,13138569,10720864,14060416,10116628,66674684,66674684,0,11075944,backup,8,0.8,2019-10-04 17:57:48
6,0.021,0.0,13138569,10387078,14089740,13425168,66674684,66674684,0,11070718,backup,8,0.8,2019-10-04 17:57:48
7,0.021,0.0,13138569,10059353,14114096,16678064,66674684,66674684,0,11066013,backup,8,0.8,2019-10-04 17:57:48
8,0.021,0.0,13138569,97305264,14134140,19946284,66674684,66674684,0,11061656,backup,8,0.8,2019-10-04 17:57:48
9,0.021,0.0,13138569,94016064,14161024,23208604,66674684,66674684,0,11056815,backup,8,0.8,2019-10-04 17:57:48
10,0.021,0.0,13138569,91012800,14208152,26164736,66674684,66674684,0,11049964,backup,8,0.8,2019-10-04 17:57:48
11,0.021,0.0,13138569,88962576,14168732,28254380,66674684,66674684,0,11052509,backup,8,0.8,2019-10-04 17:57:48
12,0.021,0.0,13138569,86115952,14191828,31077912,66674684,66674684,0,11048073,backup,8,0.8,2019-10-04 17:57:48
13,0.021,0.0,13138569,83083752,14218196,34083744,66674684,66674684,0,11043348,backup,8,0.8,2019-10-04 17:57:48
14,0.021,0.0,13138569,80267296,14270984,36847408,66674684,66674684,0,11036048,backup,8,0.8,2019-10-04 17:57:48
15,0.021,0.0,13138569,77619504,14281424,39484768,66674684,66674684,0,11033232,backup,8,0.8,2019-10-04 17:57:48
16,0.021,0.0,13138569,74581376,14289048,42515272,66674684,66674684,0,11030281,backup,8,0.8,2019-10-04 17:57:48
17,0.021,0.0,13138569,73102296,13750472,44532924,66674684,66674684,0,11085829,backup,8,0.8,2019-10-04 17:57:48
18,0.021,0.0,13138569,72188240,13349016,45848436,66674684,66674684,0,11126818,backup,8,0.8,2019-10-04 17:57:48
19,0.021,0.0,13138569,71767616,13154244,46463836,66674684,66674684,0,11147120,backup,8,0.8,2019-10-04 17:57:48
20,0.021,0.0,13138569,71106960,13155292,47123444,66674684,66674684,0,11146480,backup,8,0.8,2019-10-04 17:57:48
21,0.021,0.0,13138569,70444896,13157384,47783408,66674684,66674684,0,11145859,backup,8,0.8,2019-10-04 17:57:48
22,0.021,0.0,13138569,69781088,13161636,48442964,66674684,66674684,0,11144931,backup,8,0.8,2019-10-04 17:57:48
23,0.021,0.0,13138569,69138608,13177880,49069204,66674684,66674684,0,11142888,backup,8,0.8,2019-10-04 17:57:48
24,0.021,0.0,13138569,68520984,13169404,49695304,66674684,66674684,0,11143331,backup,8,0.8,2019-10-04 17:57:48
25,0.021,0.0,13138569,67851120,13179716,50354852,66674684,66674684,0,11141765,backup,8,0.8,2019-10-04 17:57:48
26,0.021,0.0,13138569,67224576,13179752,50981364,66674684,66674684,0,11141458,backup,8,0.8,2019-10-04 17:57:48
27,0.021,0.0,13138569,66381632,13394076,51609984,66674684,66674684,0,11119571,backup,8,0.8,2019-10-04 17:57:48
28,0.021,0.0,13138569,65693636,13422920,52269136,66674684,66674684,0,11115700,backup,8,0.8,2019-10-04 17:57:48
29,0.021,0.0,13138569,65395636,13151780,52838276,66674684,66674684,0,11143390,backup,8,0.8,2019-10-04 17:57:48
30,0.021,0.0,13138569,65475892,13079380,52830420,66674684,66674684,0,11151414,backup,8,0.8,2019-10-04 17:57:48
1,0.012,0.0,13138569,11791688,11746644,1722164,66674684,66674684,0,11518602,backup,4,0.0,2019-10-04 16:54:49
2,0.012,0.0,13138569,11770801,11888084,1789588,66674684,66674684,0,11501035,backup,4,0.0,2019-10-04 16:54:49
3,0.021,0.0,13138569,11179953,13609576,5976576,66674684,66674684,0,11127043,backup,4,0.0,2019-10-04 16:54:49
4,0.021,0.0,13138569,10528353,13608080,12494072,66674684,66674684,0,11122932,backup,4,0.0,2019-10-04 16:54:49
5,0.021,0.0,13138569,98808160,13576568,19000960,66674684,66674684,0,11121859,backup,4,0.0,2019-10-04 16:54:49
6,0.021,0.0,13138569,92182144,13592620,25610928,66674684,66674684,0,11115801,backup,4,0.0,2019-10-04 16:54:49
7,0.021,0.0,13138569,85489280,13625212,32271200,66674684,66674684,0,11107772,backup,4,0.0,2019-10-04 16:54:49
8,0.021,0.0,13138569,79001480,13618520,38765692,66674684,66674684,0,11104044,backup,4,0.0,2019-10-04 16:54:49
9,0.021,0.0,13138569,72284880,13675384,45425424,66674684,66674684,0,11093819,backup,4,0.0,2019-10-04 16:54:49
10,0.021,0.0,13138569,65514748,13635356,52235588,66674684,66674684,0,11092912,backup,4,0.0,2019-10-04 16:54:49
11,0.021,0.0,13138569,59046700,13638968,58700024,66674684,66674684,0,11088192,backup,4,0.0,2019-10-04 16:54:49
12,0.021,0.0,13138569,52332180,13657372,65396140,66674684,66674684,0,11081576,backup,4,0.0,2019-10-04 16:54:49
13,0.021,0.0,13138569,45585956,13675468,72124272,66674684,66674684,0,11074980,backup,4,0.0,2019-10-04 16:54:49
14,0.021,0.0,13138569,39000652,13686712,78698328,66674684,66674684,0,11069008,backup,4,0.0,2019-10-04 16:54:49
15,0.021,0.0,13138569,32208152,13748864,85428672,66674684,66674684,0,11058316,backup,4,0.0,2019-10-04 16:54:49
16,0.021,0.0,13138569,25585144,13781692,92018856,66674684,66674684,0,11050311,backup,4,0.0,2019-10-04 16:54:49
17,0.021,0.0,13138569,19058096,13807952,98519648,66674684,66674684,0,11042879,backup,4,0.0,2019-10-04 16:54:49
18,0.021,0.0,13138569,12435112,13806740,10514384,66674684,66674684,0,11038723,backup,4,0.0,2019-10-04 16:54:49
19,0.021,0.0,13138569,6122100,13756648,11150694,66674684,66674684,0,11039330,backup,4,0.0,2019-10-04 16:54:49
20,0.021,0.0,13138569,3185904,13775448,11442433,66674684,66674684,0,11034672,backup,4,0.0,2019-10-04 16:54:49
21,0.021,0.0,13138569,3039480,13785404,11456080,66674684,66674684,0,11032934,backup,4,0.0,2019-10-04 16:54:49
22,0.021,0.0,13138569,3324972,13739480,11432124,66674684,66674684,0,11038030,backup,4,0.0,2019-10-04 16:54:49
1,0.012,0.0,13138569,11801046,11688612,1686620,66674684,66674684,0,11526428,backup,1,0.5,2019-10-04 15:48:14
2,0.012,0.0,13138569,11790123,11731616,1752848,66674684,66674684,0,11518872,backup,1,0.5,2019-10-04 15:48:14
3,0.013999999999999999,0.0,13138569,11630788,12121552,2956260,66674684,66674684,0,11418775,backup,1,0.5,2019-10-04 15:48:14
4,0.013999999999999999,0.0,13138569,11495038,12138968,4296340,66674684,66674684,0,11349752,backup,1,0.5,2019-10-04 15:48:14
5,0.013999999999999999,0.0,13138569,11356224,12143640,5679816,66674684,66674684,0,11279699,backup,1,0.5,2019-10-04 15:48:14
6,0.013999999999999999,0.0,13138569,11226751,12150448,6967732,66674684,66674684,0,11276336,backup,1,0.5,2019-10-04 15:48:14
7,0.013999999999999999,0.0,13138569,11100931,12155368,8221008,66674684,66674684,0,11274993,backup,1,0.5,2019-10-04 15:48:14
8,0.013999999999999999,0.0,13138569,10973113,12147756,9506796,66674684,66674684,0,11274798,backup,1,0.5,2019-10-04 15:48:14
9,0.013999999999999999,0.0,13138569,10845483,12160228,10770632,66674684,66674684,0,11272783,backup,1,0.5,2019-10-04 15:48:14
10,0.013999999999999999,0.0,13138569,10712695,12148320,12110420,66674684,66674684,0,11273108,backup,1,0.5,2019-10-04 15:48:14
11,0.013999999999999999,0.0,13138569,10580043,12176312,13408944,66674684,66674684,0,11269491,backup,1,0.5,2019-10-04 15:48:14
12,0.013999999999999999,0.0,13138569,10446491,12173168,14747616,66674684,66674684,0,11268788,backup,1,0.5,2019-10-04 15:48:14
13,0.013999999999999999,0.0,13138569,10320227,12182912,16000508,66674684,66674684,0,11266974,backup,1,0.5,2019-10-04 15:48:14
14,0.013999999999999999,0.0,13138569,10197990,12185888,17219896,66674684,66674684,0,11265876,backup,1,0.5,2019-10-04 15:48:14
1,0.012,0.0,13138569,11781403,11827532,1744128,66674684,66674684,0,11508198,backup,24,0.98,2019-10-04 19:52:55
2,0.012,0.0,13138569,11730594,12261532,1818216,66674684,66674684,0,11460849,backup,24,0.98,2019-10-04 19:52:55
3,0.013999999999999999,0.0,13138569,11547048,13767696,2147512,66674684,66674684,0,11286057,backup,24,0.98,2019-10-04 19:52:55
4,0.016,0.0,13138569,11460874,14192656,2584292,66674684,66674684,0,11219993,backup,24,0.98,2019-10-04 19:52:55
5,0.018000000000000002,0.0,13138569,11388332,14497116,3005252,66674684,66674684,0,11167600,backup,24,0.98,2019-10-04 19:52:55
6,0.019,0.0,13138569,11313964,14746948,3499104,66674684,66674684,0,11117875,backup,24,0.98,2019-10-04 19:52:55
7,0.021,0.0,13138569,11250851,14981992,3895192,66674684,66674684,0,11074464,backup,24,0.98,2019-10-04 19:52:55
8,0.021,0.0,13138569,11199816,15017528,4370000,66674684,66674684,0,11047009,backup,24,0.98,2019-10-04 19:52:55
9,0.021,0.0,13138569,11152560,15076256,4783840,66674684,66674684,0,11020264,backup,24,0.98,2019-10-04 19:52:55
10,0.021,0.0,13138569,11110132,15039044,5245324,66674684,66674684,0,11000852,backup,24,0.98,2019-10-04 19:52:55
11,0.021,0.0,13138569,11072360,15021448,5640640,66674684,66674684,0,10982723,backup,24,0.98,2019-10-04 19:52:55
12,0.021,0.0,13138569,11030360,15013604,6068488,66674684,66674684,0,10968065,backup,24,0.98,2019-10-04 19:52:55
13,0.021,0.0,13138569,10988485,15036480,6464356,66674684,66674684,0,10965451,backup,24,0.98,2019-10-04 19:52:55
14,0.021,0.0,13138569,10940003,15061916,6923744,66674684,66674684,0,10962696,backup,24,0.98,2019-10-04 19:52:55
15,0.021,0.0,13138569,10897009,15095984,7319616,66674684,66674684,0,10959020,backup,24,0.98,2019-10-04 19:52:55
16,0.021,0.0,13138569,10843748,15199848,7748356,66674684,66674684,0,10948361,backup,24,0.98,2019-10-04 19:52:55
17,0.021,0.0,13138569,10798851,15220168,8177008,66674684,66674684,0,10946066,backup,24,0.98,2019-10-04 19:52:55
18,0.021,0.0,13138569,10749858,15249056,8638052,66674684,66674684,0,10942840,backup,24,0.98,2019-10-04 19:52:55
19,0.021,0.0,13138569,10705708,15260576,9068028,66674684,66674684,0,10941341,backup,24,0.98,2019-10-04 19:52:55
20,0.021,0.0,13138569,10660470,15295352,9485640,66674684,66674684,0,10937568,backup,24,0.98,2019-10-04 19:52:55
21,0.021,0.0,13138569,10645796,15091624,9836104,66674684,66674684,0,10958721,backup,24,0.98,2019-10-04 19:52:55
22,0.021,0.0,13138569,10603556,15118740,10231384,66674684,66674684,0,10955864,backup,24,0.98,2019-10-04 19:52:55
23,0.021,0.0,13138569,10557660,15147752,10661336,66674684,66674684,0,10952641,backup,24,0.98,2019-10-04 19:52:55
24,0.021,0.0,13138569,10499068,15252908,11142092,66674684,66674684,0,10941802,backup,24,0.98,2019-10-04 19:52:55
25,0.021,0.0,13138569,10480222,15087288,11496180,66674684,66674684,0,10959070,backup,24,0.98,2019-10-04 19:52:55
26,0.021,0.0,13138569,10428588,15141824,11957988,66674684,66674684,0,10953339,backup,24,0.98,2019-10-04 19:52:55
27,0.021,0.0,13138569,10384684,15152744,12386104,66674684,66674684,0,10951936,backup,24,0.98,2019-10-04 19:52:55
28,0.021,0.0,13138569,10354137,15161276,12683044,66674684,66674684,0,10950910,backup,24,0.98,2019-10-04 19:52:55
29,0.021,0.0,13138569,10311232,15127944,13145424,66674684,66674684,0,10953878,backup,24,0.98,2019-10-04 19:52:55
30,0.021,0.0,13138569,10268887,15156272,13540548,66674684,66674684,0,10950816,backup,24,0.98,2019-10-04 19:52:55
31,0.021,0.0,13138569,10222209,15161172,14002420,66674684,66674684,0,10949984,backup,24,0.98,2019-10-04 19:52:55
32,0.021,0.0,13138569,10168052,15247692,14457468,66674684,66674684,0,10940928,backup,24,0.98,2019-10-04 19:52:55
33,0.021,0.0,13138569,10141329,15111092,14861300,66674684,66674684,0,10955339,backup,24,0.98,2019-10-04 19:52:55
34,0.021,0.0,13138569,10115294,14955200,15277548,66674684,66674684,0,10971710,backup,24,0.98,2019-10-04 19:52:55
35,0.021,0.0,13138569,10070982,14946288,15729580,66674684,66674684,0,10972968,backup,24,0.98,2019-10-04 19:52:55
36,0.021,0.0,13138569,10051212,14816136,16057424,66674684,66674684,0,10986076,backup,24,0.98,2019-10-04 19:52:55
37,0.021,0.0,13138569,10046397,14409232,16512484,66674684,66674684,0,11029076,backup,24,0.98,2019-10-04 19:52:55
38,0.021,0.0,13138569,10029355,14235932,16856212,66674684,66674684,0,11048302,backup,24,0.98,2019-10-04 19:52:55
39,0.021,0.0,13138569,10028452,13960952,17140212,66674684,66674684,0,11078065,backup,24,0.98,2019-10-04 19:52:55
1,0.012,0.0,13138569,11753397,11931416,1920300,66674684,66674684,0,11488248,backup,64,0.8,2019-10-04 22:02:25
2,0.012,0.0,13138569,11712358,12272224,1989880,66674684,66674684,0,11450625,backup,64,0.8,2019-10-04 22:02:25
3,0.02,0.0,13138569,11304604,14703604,3636044,66674684,66674684,0,11119704,backup,64,0.8,2019-10-04 22:02:25
4,0.021,0.0,13138569,10933142,15627900,6426372,66674684,66674684,0,10911551,backup,64,0.8,2019-10-04 22:02:25
5,0.021,0.001,13138569,10579891,16615644,8971136,66674684,66674684,0,10791321,backup,64,0.8,2019-10-04 22:02:25
6,0.021,0.001,13138569,10210849,16834448,12442744,66674684,66674684,0,10749449,backup,64,0.8,2019-10-04 22:02:25
7,0.021,0.001,13138569,98394336,16962060,16029296,66674684,66674684,0,10731072,backup,64,0.8,2019-10-04 22:02:25
8,0.021,0.001,13138569,94563312,17025228,19797148,66674684,66674684,0,10721838,backup,64,0.8,2019-10-04 22:02:25
9,0.021,0.001,13138569,90756608,17077484,23551596,66674684,66674684,0,10713920,backup,64,0.8,2019-10-04 22:02:25
10,0.021,0.001,13138569,86993424,17146408,27245864,66674684,66674684,0,10704412,backup,64,0.8,2019-10-04 22:02:25
11,0.021,0.001,13138569,83281488,17153424,30950776,66674684,66674684,0,10701032,backup,64,0.8,2019-10-04 22:02:25
12,0.021,0.001,13138569,79475936,17146364,34763396,66674684,66674684,0,10699153,backup,64,0.8,2019-10-04 22:02:25
13,0.021,0.001,13138569,75846792,17004128,38534772,66674684,66674684,0,10710756,backup,64,0.8,2019-10-04 22:02:25
14,0.021,0.001,13138569,72149224,17027236,42209232,66674684,66674684,0,10705889,backup,64,0.8,2019-10-04 22:02:25
15,0.021,0.001,13138569,68379744,16991556,46014392,66674684,66674684,0,10706373,backup,64,0.8,2019-10-04 22:02:25
16,0.021,0.001,13138569,64568692,17020568,49796432,66674684,66674684,0,10701174,backup,64,0.8,2019-10-04 22:02:25
17,0.021,0.001,13138569,60644684,17150352,53590656,66674684,66674684,0,10685616,backup,64,0.8,2019-10-04 22:02:25
18,0.021,0.001,13138569,56806468,17305636,57273588,66674684,66674684,0,10667446,backup,64,0.8,2019-10-04 22:02:25
19,0.021,0.001,13138569,53042396,17293776,61049520,66674684,66674684,0,10666024,backup,64,0.8,2019-10-04 22:02:25
20,0.021,0.001,13138569,49317540,17252472,64815680,66674684,66674684,0,10667636,backup,64,0.8,2019-10-04 22:02:25
21,0.021,0.001,13138569,45452696,17269748,68663248,66674684,66674684,0,10663258,backup,64,0.8,2019-10-04 22:02:25
22,0.021,0.001,13138569,41799112,17252744,72333840,66674684,66674684,0,10662345,backup,64,0.8,2019-10-04 22:02:25
23,0.021,0.001,13138569,38143688,17203648,76038352,66674684,66674684,0,10664512,backup,64,0.8,2019-10-04 22:02:25
24,0.021,0.001,13138569,34326844,17248224,79810624,66674684,66674684,0,10657395,backup,64,0.8,2019-10-04 22:02:25
25,0.021,0.001,13138569,30480384,17333228,83572080,66674684,66674684,0,10646281,backup,64,0.8,2019-10-04 22:02:25
26,0.022000000000000002,0.001,13138569,26454524,17588132,87343040,66674684,66674684,0,10618202,backup,64,0.8,2019-10-04 22:02:25
27,0.022000000000000002,0.001,13138569,22664148,17621996,91099552,66674684,66674684,0,10612044,backup,64,0.8,2019-10-04 22:02:25
28,0.022000000000000002,0.001,13138569,18860440,17664508,94860744,66674684,66674684,0,10605316,backup,64,0.8,2019-10-04 22:02:25
29,0.022000000000000002,0.001,13138569,15300664,17529252,98555776,66674684,66674684,0,10616085,backup,64,0.8,2019-10-04 22:02:25
30,0.022000000000000002,0.001,13138569,11765384,17541960,10207835,66674684,66674684,0,10612385,backup,64,0.8,2019-10-04 22:02:25
31,0.022000000000000002,0.001,13138569,8245868,17413360,10572646,66674684,66674684,0,10622982,backup,64,0.8,2019-10-04 22:02:25
32,0.022000000000000002,0.001,13138569,5423204,17439172,10852331,66674684,66674684,0,10618212,backup,64,0.8,2019-10-04 22:02:25
33,0.022000000000000002,0.001,13138569,3551596,17530208,11030388,66674684,66674684,0,10607140,backup,64,0.8,2019-10-04 22:02:25
34,0.022000000000000002,0.001,13138569,3523200,17791928,11007056,66674684,66674684,0,10580865,backup,64,0.8,2019-10-04 22:02:25
35,0.022000000000000002,0.001,13138569,3492288,17829348,11006405,66674684,66674684,0,10576772,backup,64,0.8,2019-10-04 22:02:25
36,0.022000000000000002,0.001,13138569,3143060,17857836,11038480,66674684,66674684,0,10573310,backup,64,0.8,2019-10-04 22:02:25
37,0.022000000000000002,0.001,13138569,3395500,17827352,11016284,66674684,66674684,0,10576300,backup,64,0.8,2019-10-04 22:02:25
38,0.022000000000000002,0.001,13138569,3555944,17711320,11011843,66674684,66674684,0,10587099,backup,64,0.8,2019-10-04 22:02:25
39,0.022000000000000002,0.001,13138569,2972808,17663628,11074925,66674684,66674684,0,10591352,backup,64,0.8,2019-10-04 22:02:25
40,0.022000000000000002,0.001,13138569,3475560,17739268,11017086,66674684,66674684,0,10583597,backup,64,0.8,2019-10-04 22:02:25
41,0.022000000000000002,0.001,13138569,2955616,17844312,11058576,66674684,66674684,0,10572408,backup,64,0.8,2019-10-04 22:02:25
42,0.022000000000000002,0.001,13138569,3323304,18158184,10990420,66674684,66674684,0,10541296,backup,64,0.8,2019-10-04 22:02:25
43,0.022000000000000002,0.001,13138569,3245488,18151560,10998864,66674684,66674684,0,10541427,backup,64,0.8,2019-10-04 22:02:25
44,0.022000000000000002,0.001,13138569,3224572,18179736,10998138,66674684,66674684,0,10537999,backup,64,0.8,2019-10-04 22:02:25
45,0.022000000000000002,0.001,13138569,3036520,18038964,11031020,66674684,66674684,0,10551768,backup,64,0.8,2019-10-04 22:02:25
46,0.022000000000000002,0.001,13138569,3560748,18051408,10977353,66674684,66674684,0,10550438,backup,64,0.8,2019-10-04 22:02:25
47,0.022000000000000002,0.001,13138569,3178764,18046428,11016049,66674684,66674684,0,10550329,backup,64,0.8,2019-10-04 22:02:25
48,0.022000000000000002,0.001,13138569,3147180,17747220,11049129,66674684,66674684,0,10580712,backup,64,0.8,2019-10-04 22:02:25
